company,category,date,aum,new_issue,nav_change,holding_sales
海通资管,fixed_income,20250630,4.8973,0.0,0.0,0.0
淳厚,fixed_income,20241231,190.5616,0.0,0.0,0.0
淳厚,fixed_income,20250331,190.5616,0.0,0.0,0.0
淳厚,fixed_income,20250630,190.5616,0.0,0.0,0.0
渤海汇金资管,fixed_income,20241231,196.3487,0.0,0.0,0.0
渤海汇金资管,fixed_income,20250331,196.3487,0.0,0.0,0.0
渤海汇金资管,fixed_income,20250630,196.3487,0.0,0.0,0.0
湘财,fixed_income,20241231,56.3012,0.0,0.0,0.0
湘财,fixed_income,20250331,56.3012,0.0,0.0,0.0
湘财,fixed_income,20250630,56.3012,0.0,0.0,0.0
申万宏源资管,fixed_income,20241231,6.3679,0.0,0.0,0.0
申万宏源资管,fixed_income,20250331,6.3679,0.0,0.0,0.0
申万宏源资管,fixed_income,20250630,6.3679,0.0,0.0,0.0
申万菱信,fixed_income,20241231,482.7392,0.0,0.0,0.0
申万菱信,fixed_income,20250331,482.7392,0.0,0.0,0.0
申万菱信,fixed_income,20250630,482.7392,0.0,0.0,0.0
百嘉,fixed_income,20241231,72.7392,0.0,0.0,0.0
百嘉,fixed_income,20250331,72.7392,0.0,0.0,0.0
百嘉,fixed_income,20250630,72.7392,0.0,0.0,0.0
红土创新,fixed_income,20241231,20.8052,0.0,0.0,0.0
红土创新,fixed_income,20250331,20.8052,0.0,0.0,0.0
红土创新,fixed_income,20250630,20.8052,0.0,0.0,0.0
红塔红土,fixed_income,20241231,43.3495,0.0,0.0,0.0
红塔红土,fixed_income,20250331,43.3495,0.0,0.0,0.0
红塔红土,fixed_income,20250630,43.3495,0.0,0.0,0.0
苏新,fixed_income,20241231,136.1472,0.0,0.0,0.0
苏新,fixed_income,20250331,136.1472,0.0,0.0,0.0
苏新,fixed_income,20250630,136.1472,0.0,0.0,0.0
英大,fixed_income,20241231,437.8696,0.0,0.0,0.0
英大,fixed_income,20250331,437.8696,0.0,0.0,0.0
英大,fixed_income,20250630,437.8696,0.0,0.0,0.0
蜂巢,fixed_income,20241231,449.4158,0.0,0.0,0.0
蜂巢,fixed_income,20250331,449.4158,0.0,0.0,0.0
蜂巢,fixed_income,20250630,449.4158,0.0,0.0,0.0
融通,fixed_income,20241231,409.5487,0.0,0.0,0.0
融通,fixed_income,20250331,409.5487,0.0,0.0,0.0
融通,fixed_income,20250630,409.5487,0.0,0.0,0.0
西藏东财,fixed_income,20241231,242.2456,0.0,0.0,0.0
西藏东财,fixed_income,20250331,242.2456,0.0,0.0,0.0
西藏东财,fixed_income,20250630,242.2456,0.0,0.0,0.0
西部利得,fixed_income,20241231,595.1971,0.0,0.0,0.0
西部利得,fixed_income,20250331,595.1971,0.0,0.0,0.0
西部利得,fixed_income,20250630,595.1971,0.0,0.0,0.0
诺安,fixed_income,20241231,117.9718,0.0,0.0,0.0
诺安,fixed_income,20250331,117.9718,0.0,0.0,0.0
诺安,fixed_income,20250630,117.9718,0.0,0.0,0.0
诺德,fixed_income,20241231,209.749,0.0,0.0,0.0
诺德,fixed_income,20250331,209.749,0.0,0.0,0.0
诺德,fixed_income,20250630,209.749,0.0,0.0,0.0
贝莱德,fixed_income,20241231,25.0178,0.0,0.0,0.0
贝莱德,fixed_income,20250331,25.0178,0.0,0.0,0.0
贝莱德,fixed_income,20250630,25.0178,0.0,0.0,0.0
财信证券,fixed_income,20241231,2.1622,0.0,0.0,0.0
财信证券,fixed_income,20250331,2.1622,0.0,0.0,0.0
财信证券,fixed_income,20250630,2.1622,0.0,0.0,0.0
财达证券,fixed_income,20241231,10.1861,0.0,0.0,0.0
财达证券,fixed_income,20250331,10.1861,0.0,0.0,0.0
财达证券,fixed_income,20250630,10.1861,0.0,0.0,0.0
财通,fixed_income,20241231,504.5516,0.0,0.0,0.0
财通,fixed_income,20250331,504.5516,0.0,0.0,0.0
财通,fixed_income,20250630,504.5516,0.0,0.0,0.0
财通证券资管,fixed_income,20241231,862.0925,0.0,0.0,0.0
财通证券资管,fixed_income,20250331,862.0925,0.0,0.0,0.0
财通证券资管,fixed_income,20250630,862.0925,0.0,0.0,0.0
路博迈,fixed_income,20241231,106.0056,0.0,0.0,0.0
路博迈,fixed_income,20250331,106.0056,0.0,0.0,0.0
路博迈,fixed_income,20250630,106.0056,0.0,0.0,0.0
达诚,fixed_income,20241231,10.4772,0.0,0.0,0.0
达诚,fixed_income,20250331,10.4772,0.0,0.0,0.0
达诚,fixed_income,20250630,10.4772,0.0,0.0,0.0
金信,fixed_income,20241231,45.6934,0.0,0.0,0.0
金信,fixed_income,20250331,45.6934,0.0,0.0,0.0
金信,fixed_income,20250630,45.6934,0.0,0.0,0.0
金元顺安,fixed_income,20241231,143.3416,0.0,0.0,0.0
金元顺安,fixed_income,20250331,143.3416,0.0,0.0,0.0
金元顺安,fixed_income,20250630,143.3416,0.0,0.0,0.0
金鹰,fixed_income,20241231,197.8682,0.0,0.0,0.0
金鹰,fixed_income,20250331,197.8682,0.0,0.0,0.0
金鹰,fixed_income,20250630,197.8682,0.0,0.0,0.0
鑫元,fixed_income,20241231,1350.0,0.0,0.0,0.0
鑫元,fixed_income,20250331,1347.0,0.0,0.0,0.0
鑫元,fixed_income,20250630,1344.2866,14.0,8.0,-28.0
银华,fixed_income,20241231,1187.0,0.0,0.0,0.0
银华,fixed_income,20250331,1154.5,0.0,0.0,0.0
银华,fixed_income,20250630,1122.4932,7.0,9.0,-80.0
银河,fixed_income,20241231,442.4,0.0,0.0,0.0
银河,fixed_income,20250331,442.4,0.0,0.0,0.0
银河,fixed_income,20250630,442.4,0.0,0.0,0.0
银河金汇,fixed_income,20241231,8.4848,0.0,0.0,0.0
银河金汇,fixed_income,20250331,8.4848,0.0,0.0,0.0
银河金汇,fixed_income,20250630,8.4848,0.0,0.0,0.0
长信,fixed_income,20241231,596.1077,0.0,0.0,0.0
长信,fixed_income,20250331,596.1077,0.0,0.0,0.0
长信,fixed_income,20250630,596.1077,0.0,0.0,0.0
长城,fixed_income,20241231,1092.1767,0.0,0.0,0.0
长城,fixed_income,20250331,1092.1767,0.0,0.0,0.0
长城,fixed_income,20250630,1092.1767,0.0,0.0,0.0
长安,fixed_income,20241231,41.2857,0.0,0.0,0.0
长安,fixed_income,20250331,41.2857,0.0,0.0,0.0
长安,fixed_income,20250630,41.2857,0.0,0.0,0.0
长江资管,fixed_income,20241231,130.9143,0.0,0.0,0.0
长江资管,fixed_income,20250331,130.9143,0.0,0.0,0.0
长江资管,fixed_income,20250630,130.9143,0.0,0.0,0.0
长盛,fixed_income,20241231,413.6559,0.0,0.0,0.0
长盛,fixed_income,20250331,413.6559,0.0,0.0,0.0
长盛,fixed_income,20250630,413.6559,0.0,0.0,0.0
鹏华,fixed_income,20241231,2629.0,0.0,0.0,0.0
鹏华,fixed_income,20250331,2656.0,0.0,0.0,0.0
鹏华,fixed_income,20250630,2683.4811,45.0,24.0,-18.0
鹏扬,fixed_income,20241231,943.0497,0.0,0.0,0.0
鹏扬,fixed_income,20250331,943.0497,0.0,0.0,0.0
鹏扬,fixed_income,20250630,943.0497,0.0,0.0,0.0
__industry__,fixed_income_plus,20241231,14182.0,0.0,0.0,0.0
__industry__,fixed_income_plus,20250331,15618.0,0.0,0.0,0.0
__industry__,fixed_income_plus,20250630,16628.0,464.0,322.0,1660.0
万家,fixed_income_plus,20241231,52.8963,0.0,0.0,0.0
万家,fixed_income_plus,20250331,52.8963,0.0,0.0,0.0
万家,fixed_income_plus,20250630,52.8963,0.0,0.0,0.0
上银,fixed_income_plus,20241231,8.5553,0.0,0.0,0.0
上银,fixed_income_plus,20250331,8.5553,0.0,0.0,0.0
上银,fixed_income_plus,20250630,8.5553,0.0,0.0,0.0
东兴,fixed_income_plus,20241231,8.7128,0.0,0.0,0.0
东兴,fixed_income_plus,20250331,8.7128,0.0,0.0,0.0
东兴,fixed_income_plus,20250630,8.7128,0.0,0.0,0.0
东吴,fixed_income_plus,20241231,0.2546,0.0,0.0,0.0
东吴,fixed_income_plus,20250331,0.2546,0.0,0.0,0.0
东吴,fixed_income_plus,20250630,0.2546,0.0,0.0,0.0
东方,fixed_income_plus,20241231,8.1138,0.0,0.0,0.0
东方,fixed_income_plus,20250331,8.1138,0.0,0.0,0.0
东方,fixed_income_plus,20250630,8.1138,0.0,0.0,0.0
东方红,fixed_income_plus,20241231,226.0,0.0,0.0,0.0
东方红,fixed_income_plus,20250331,250.0,0.0,0.0,0.0
东方红,fixed_income_plus,20250630,274.325,26.0,5.0,17.0
东海,fixed_income_plus,20241231,2.7452,0.0,0.0,0.0
东海,fixed_income_plus,20250331,2.7452,0.0,0.0,0.0
东海,fixed_income_plus,20250630,2.7452,0.0,0.0,0.0
东海证券,fixed_income_plus,20241231,0.1612,0.0,0.0,0.0
东海证券,fixed_income_plus,20250331,0.1612,0.0,0.0,0.0
东海证券,fixed_income_plus,20250630,0.1612,0.0,0.0,0.0
中信保诚,fixed_income_plus,20241231,119.8721,0.0,0.0,0.0
中信保诚,fixed_income_plus,20250331,119.8721,0.0,0.0,0.0
中信保诚,fixed_income_plus,20250630,119.8721,0.0,0.0,0.0
中信建投,fixed_income_plus,20241231,2.357,0.0,0.0,0.0
中信建投,fixed_income_plus,20250331,2.357,0.0,0.0,0.0
中信建投,fixed_income_plus,20250630,2.357,0.0,0.0,0.0
中信建投证券,fixed_income_plus,20241231,2.6585,0.0,0.0,0.0
中信建投证券,fixed_income_plus,20250331,2.6585,0.0,0.0,0.0
中信建投证券,fixed_income_plus,20250630,2.6585,0.0,0.0,0.0
中信证券资管,fixed_income_plus,20241231,16.2786,0.0,0.0,0.0
中信证券资管,fixed_income_plus,20250331,16.2786,0.0,0.0,0.0
中信证券资管,fixed_income_plus,20250630,16.2786,0.0,0.0,0.0
中加,fixed_income_plus,20241231,11.1193,0.0,0.0,0.0
中加,fixed_income_plus,20250331,11.1193,0.0,0.0,0.0
中加,fixed_income_plus,20250630,11.1193,0.0,0.0,0.0
中欧,fixed_income_plus,20241231,307.0,0.0,0.0,0.0
中欧,fixed_income_plus,20250331,433.0,0.0,0.0,0.0
中欧,fixed_income_plus,20250630,558.6333,49.0,10.0,192.0
中泰证券资管,fixed_income_plus,20241231,12.9312,0.0,0.0,0.0
中泰证券资管,fixed_income_plus,20250331,12.9312,0.0,0.0,0.0
中泰证券资管,fixed_income_plus,20250630,12.9312,0.0,0.0,0.0
中海,fixed_income_plus,20241231,9.9453,0.0,0.0,0.0
中海,fixed_income_plus,20250331,9.9453,0.0,0.0,0.0
中海,fixed_income_plus,20250630,9.9453,0.0,0.0,0.0
中科沃土,fixed_income_plus,20241231,0.0248,0.0,0.0,0.0
中科沃土,fixed_income_plus,20250331,0.0248,0.0,0.0,0.0
中科沃土,fixed_income_plus,20250630,0.0248,0.0,0.0,0.0
中邮,fixed_income_plus,20241231,127.0,0.0,0.0,0.0
中邮,fixed_income_plus,20250331,169.0,0.0,0.0,0.0
中邮,fixed_income_plus,20250630,210.6524,0.0,3.0,80.0
中金,fixed_income_plus,20241231,27.2109,0.0,0.0,0.0
中金,fixed_income_plus,20250331,27.2109,0.0,0.0,0.0
中金,fixed_income_plus,20250630,27.2109,0.0,0.0,0.0
中金公司,fixed_income_plus,20241231,2.1679,0.0,0.0,0.0
中金公司,fixed_income_plus,20250331,2.1679,0.0,0.0,0.0
中金公司,fixed_income_plus,20250630,2.1679,0.0,0.0,0.0
中银,fixed_income_plus,20241231,300.0,0.0,0.0,0.0
中银,fixed_income_plus,20250331,388.5,0.0,0.0,0.0
中银,fixed_income_plus,20250630,477.1699,53.0,6.0,118.0
中银证券,fixed_income_plus,20241231,9.1117,0.0,0.0,0.0
中银证券,fixed_income_plus,20250331,9.1117,0.0,0.0,0.0
中银证券,fixed_income_plus,20250630,9.1117,0.0,0.0,0.0
九泰,fixed_income_plus,20241231,0.1777,0.0,0.0,0.0
九泰,fixed_income_plus,20250331,0.1777,0.0,0.0,0.0
九泰,fixed_income_plus,20250630,0.1777,0.0,0.0,0.0
交银施罗德,fixed_income_plus,20241231,132.9172,0.0,0.0,0.0
交银施罗德,fixed_income_plus,20250331,132.9172,0.0,0.0,0.0
交银施罗德,fixed_income_plus,20250630,132.9172,0.0,0.0,0.0
人保资产,fixed_income_plus,20241231,5.3672,0.0,0.0,0.0
人保资产,fixed_income_plus,20250331,5.3672,0.0,0.0,0.0
人保资产,fixed_income_plus,20250630,5.3672,0.0,0.0,0.0
信达澳亚,fixed_income_plus,20241231,46.2065,0.0,0.0,0.0
信达澳亚,fixed_income_plus,20250331,46.2065,0.0,0.0,0.0
信达澳亚,fixed_income_plus,20250630,46.2065,0.0,0.0,0.0
信达证券,fixed_income_plus,20241231,2.2663,0.0,0.0,0.0
信达证券,fixed_income_plus,20250331,2.2663,0.0,0.0,0.0
信达证券,fixed_income_plus,20250630,2.2663,0.0,0.0,0.0
先锋,fixed_income_plus,20241231,26.2556,0.0,0.0,0.0
先锋,fixed_income_plus,20250331,26.2556,0.0,0.0,0.0
先锋,fixed_income_plus,20250630,26.2556,0.0,0.0,0.0
光大保德信,fixed_income_plus,20241231,150.0522,0.0,0.0,0.0
光大保德信,fixed_income_plus,20250331,150.0522,0.0,0.0,0.0
光大保德信,fixed_income_plus,20250630,150.0522,0.0,0.0,0.0
光证资管,fixed_income_plus,20241231,15.7165,0.0,0.0,0.0
光证资管,fixed_income_plus,20250331,15.7165,0.0,0.0,0.0
光证资管,fixed_income_plus,20250630,15.7165,0.0,0.0,0.0
兴业,fixed_income_plus,20241231,167.0,0.0,0.0,0.0
兴业,fixed_income_plus,20250331,238.0,0.0,0.0,0.0
兴业,fixed_income_plus,20250630,308.9008,0.0,4.0,139.0
兴华,fixed_income_plus,20241231,0.6514,0.0,0.0,0.0
兴华,fixed_income_plus,20250331,0.6514,0.0,0.0,0.0
兴华,fixed_income_plus,20250630,0.6514,0.0,0.0,0.0
兴合,fixed_income_plus,20241231,0.522,0.0,0.0,0.0
兴合,fixed_income_plus,20250331,0.522,0.0,0.0,0.0
兴合,fixed_income_plus,20250630,0.522,0.0,0.0,0.0
兴证全球,fixed_income_plus,20241231,144.4868,0.0,0.0,0.0
兴证全球,fixed_income_plus,20250331,144.4868,0.0,0.0,0.0
兴证全球,fixed_income_plus,20250630,144.4868,0.0,0.0,0.0
兴证资管,fixed_income_plus,20241231,0.8555,0.0,0.0,0.0
兴证资管,fixed_income_plus,20250331,0.8555,0.0,0.0,0.0
兴证资管,fixed_income_plus,20250630,0.8555,0.0,0.0,0.0
兴银,fixed_income_plus,20241231,8.449,0.0,0.0,0.0
兴银,fixed_income_plus,20250331,8.449,0.0,0.0,0.0
兴银,fixed_income_plus,20250630,8.449,0.0,0.0,0.0
农银汇理,fixed_income_plus,20241231,20.9904,0.0,0.0,0.0
农银汇理,fixed_income_plus,20250331,20.9904,0.0,0.0,0.0
农银汇理,fixed_income_plus,20250630,20.9904,0.0,0.0,0.0
创金合信,fixed_income_plus,20241231,32.5785,0.0,0.0,0.0
创金合信,fixed_income_plus,20250331,32.5785,0.0,0.0,0.0
创金合信,fixed_income_plus,20250630,32.5785,0.0,0.0,0.0
前海开源,fixed_income_plus,20241231,60.1618,0.0,0.0,0.0
前海开源,fixed_income_plus,20250331,60.1618,0.0,0.0,0.0
前海开源,fixed_income_plus,20250630,60.1618,0.0,0.0,0.0
北信瑞丰,fixed_income_plus,20241231,0.1392,0.0,0.0,0.0
北信瑞丰,fixed_income_plus,20250331,0.1392,0.0,0.0,0.0
北信瑞丰,fixed_income_plus,20250630,0.1392,0.0,0.0,0.0
华商,fixed_income_plus,20241231,145.0,0.0,0.0,0.0
华商,fixed_income_plus,20250331,160.5,0.0,0.0,0.0
华商,fixed_income_plus,20250630,175.6899,0.0,10.0,21.0
华夏,fixed_income_plus,20241231,578.0,0.0,0.0,0.0
华夏,fixed_income_plus,20250331,596.5,0.0,0.0,0.0
华夏,fixed_income_plus,20250630,615.3434,0.0,10.0,66.0
华安,fixed_income_plus,20241231,228.0,0.0,0.0,0.0
华安,fixed_income_plus,20250331,234.0,0.0,0.0,0.0
华安,fixed_income_plus,20250630,240.13,5.0,9.0,4.0
华安资管,fixed_income_plus,20241231,18.9108,0.0,0.0,0.0
华安资管,fixed_income_plus,20250331,18.9108,0.0,0.0,0.0
华安资管,fixed_income_plus,20250630,18.9108,0.0,0.0,0.0
华宝,fixed_income_plus,20241231,84.7164,0.0,0.0,0.0
华宝,fixed_income_plus,20250331,84.7164,0.0,0.0,0.0
华宝,fixed_income_plus,20250630,84.7164,0.0,0.0,0.0
华富,fixed_income_plus,20241231,53.6362,0.0,0.0,0.0
华富,fixed_income_plus,20250331,53.6362,0.0,0.0,0.0
华富,fixed_income_plus,20250630,53.6362,0.0,0.0,0.0
华泰保兴,fixed_income_plus,20241231,186.0,0.0,0.0,0.0
华泰保兴,fixed_income_plus,20250331,228.0,0.0,0.0,0.0
华泰保兴,fixed_income_plus,20250630,270.0533,0.0,7.0,78.0
华泰柏瑞,fixed_income_plus,20241231,226.0,0.0,0.0,0.0
华泰柏瑞,fixed_income_plus,20250331,206.5,0.0,0.0,0.0
华泰柏瑞,fixed_income_plus,20250630,186.68,21.0,3.0,-63.0
华泰证券资管,fixed_income_plus,20241231,9.7049,0.0,0.0,0.0
华泰证券资管,fixed_income_plus,20250331,9.7049,0.0,0.0,0.0
华泰证券资管,fixed_income_plus,20250630,9.7049,0.0,0.0,0.0
华润元大,fixed_income_plus,20241231,1.4054,0.0,0.0,0.0
华润元大,fixed_income_plus,20250331,1.4054,0.0,0.0,0.0
华润元大,fixed_income_plus,20250630,1.4054,0.0,0.0,0.0
南华,fixed_income_plus,20241231,10.8322,0.0,0.0,0.0
南华,fixed_income_plus,20250331,10.8322,0.0,0.0,0.0
南华,fixed_income_plus,20250630,10.8322,0.0,0.0,0.0
南方,fixed_income_plus,20241231,395.0,0.0,0.0,0.0
南方,fixed_income_plus,20250331,406.5,0.0,0.0,0.0
南方,fixed_income_plus,20250630,418.0899,56.0,8.0,-40.0
博时,fixed_income_plus,20241231,630.0,0.0,0.0,0.0
博时,fixed_income_plus,20250331,631.5,0.0,0.0,0.0
博时,fixed_income_plus,20250630,633.0785,0.0,37.0,-36.0
博远,fixed_income_plus,20241231,0.5305,0.0,0.0,0.0
博远,fixed_income_plus,20250331,0.5305,0.0,0.0,0.0
博远,fixed_income_plus,20250630,0.5305,0.0,0.0,0.0
博道,fixed_income_plus,20241231,2.5748,0.0,0.0,0.0
博道,fixed_income_plus,20250331,2.5748,0.0,0.0,0.0
博道,fixed_income_plus,20250630,2.5748,0.0,0.0,0.0
同泰,fixed_income_plus,20241231,0.8511,0.0,0.0,0.0
同泰,fixed_income_plus,20250331,0.8511,0.0,0.0,0.0
同泰,fixed_income_plus,20250630,0.8511,0.0,0.0,0.0
嘉合,fixed_income_plus,20241231,17.5061,0.0,0.0,0.0
嘉合,fixed_income_plus,20250331,17.5061,0.0,0.0,0.0
嘉合,fixed_income_plus,20250630,17.5061,0.0,0.0,0.0
嘉实,fixed_income_plus,20241231,359.0,0.0,0.0,0.0
嘉实,fixed_income_plus,20250331,335.5,0.0,0.0,0.0
嘉实,fixed_income_plus,20250630,312.1708,0.0,4.0,-51.0
国信资管,fixed_income_plus,20241231,2.51,0.0,0.0,0.0
国信资管,fixed_income_plus,20250331,2.51,0.0,0.0,0.0
国信资管,fixed_income_plus,20250630,2.51,0.0,0.0,0.0
国寿安保,fixed_income_plus,20241231,194.0,0.0,0.0,0.0
国寿安保,fixed_income_plus,20250331,207.0,0.0,0.0,0.0
国寿安保,fixed_income_plus,20250630,219.5679,3.0,2.0,8.0
国投瑞银,fixed_income_plus,20241231,129.8695,0.0,0.0,0.0
国投瑞银,fixed_income_plus,20250331,129.8695,0.0,0.0,0.0
国投瑞银,fixed_income_plus,20250630,129.8695,0.0,0.0,0.0
国新国证,fixed_income_plus,20241231,52.1451,0.0,0.0,0.0
国新国证,fixed_income_plus,20250331,52.1451,0.0,0.0,0.0
国新国证,fixed_income_plus,20250630,52.1451,0.0,0.0,0.0
国泰,fixed_income_plus,20241231,129.0,0.0,0.0,0.0
国泰,fixed_income_plus,20250331,174.5,0.0,0.0,0.0
国泰,fixed_income_plus,20250630,219.8382,13.0,5.0,75.0
国泰君安资管,fixed_income_plus,20241231,3.3177,0.0,0.0,0.0
国泰君安资管,fixed_income_plus,20250331,3.3177,0.0,0.0,0.0
国泰君安资管,fixed_income_plus,20250630,3.3177,0.0,0.0,0.0
国海富兰克林,fixed_income_plus,20241231,85.1076,0.0,0.0,0.0
国海富兰克林,fixed_income_plus,20250331,85.1076,0.0,0.0,0.0
国海富兰克林,fixed_income_plus,20250630,85.1076,0.0,0.0,0.0
国联,fixed_income_plus,20241231,40.6242,0.0,0.0,0.0
国联,fixed_income_plus,20250331,40.6242,0.0,0.0,0.0
国联,fixed_income_plus,20250630,40.6242,0.0,0.0,0.0
国联安,fixed_income_plus,20241231,24.9723,0.0,0.0,0.0
国联安,fixed_income_plus,20250331,24.9723,0.0,0.0,0.0
国联安,fixed_income_plus,20250630,24.9723,0.0,0.0,0.0
国联证券资管,fixed_income_plus,20241231,1.0375,0.0,0.0,0.0
国联证券资管,fixed_income_plus,20250331,1.0375,0.0,0.0,0.0
国联证券资管,fixed_income_plus,20250630,1.0375,0.0,0.0,0.0
国融,fixed_income_plus,20241231,3.8976,0.0,0.0,0.0
国融,fixed_income_plus,20250331,3.8976,0.0,0.0,0.0
国融,fixed_income_plus,20250630,3.8976,0.0,0.0,0.0
国证资管,fixed_income_plus,20241231,2.3819,0.0,0.0,0.0
国证资管,fixed_income_plus,20250331,2.3819,0.0,0.0,0.0
国证资管,fixed_income_plus,20250630,2.3819,0.0,0.0,0.0
国金,fixed_income_plus,20241231,5.777,0.0,0.0,0.0
国金,fixed_income_plus,20250331,5.777,0.0,0.0,0.0
国金,fixed_income_plus,20250630,5.777,0.0,0.0,0.0
圆信永丰,fixed_income_plus,20241231,6.8446,0.0,0.0,0.0
圆信永丰,fixed_income_plus,20250331,6.8446,0.0,0.0,0.0
圆信永丰,fixed_income_plus,20250630,6.8446,0.0,0.0,0.0
大成,fixed_income_plus,20241231,59.0,0.0,0.0,0.0
大成,fixed_income_plus,20250331,119.0,0.0,0.0,0.0
大成,fixed_income_plus,20250630,179.4726,8.0,1.0,93.0
天弘,fixed_income_plus,20241231,446.0,0.0,0.0,0.0
天弘,fixed_income_plus,20250331,430.5,0.0,0.0,0.0
天弘,fixed_income_plus,20250630,415.2484,0.0,8.0,-36.0
天治,fixed_income_plus,20241231,1.1523,0.0,0.0,0.0
天治,fixed_income_plus,20250331,1.1523,0.0,0.0,0.0
天治,fixed_income_plus,20250630,1.1523,0.0,0.0,0.0
太平,fixed_income_plus,20241231,208.0,0.0,0.0,0.0
太平,fixed_income_plus,20250331,204.5,0.0,0.0,0.0
太平,fixed_income_plus,20250630,201.1946,0.0,3.0,-10.0
安信,fixed_income_plus,20241231,427.0,0.0,0.0,0.0
安信,fixed_income_plus,20250331,416.0,0.0,0.0,0.0
安信,fixed_income_plus,20250630,405.2928,0.0,4.0,-32.0
安联,fixed_income_plus,20241231,5.5892,0.0,0.0,0.0
安联,fixed_income_plus,20250331,5.5892,0.0,0.0,0.0
安联,fixed_income_plus,20250630,5.5892,0.0,0.0,0.0
宏利,fixed_income_plus,20241231,41.938,0.0,0.0,0.0
宏利,fixed_income_plus,20250331,41.938,0.0,0.0,0.0
宏利,fixed_income_plus,20250630,41.938,0.0,0.0,0.0
宝盈,fixed_income_plus,20241231,24.8196,0.0,0.0,0.0
宝盈,fixed_income_plus,20250331,24.8196,0.0,0.0,0.0
宝盈,fixed_income_plus,20250630,24.8196,0.0,0.0,0.0
富国,fixed_income_plus,20241231,613.0,0.0,0.0,0.0
富国,fixed_income_plus,20250331,695.5,0.0,0.0,0.0
富国,fixed_income_plus,20250630,777.8103,0.0,13.0,152.0
富安达,fixed_income_plus,20241231,9.5846,0.0,0.0,0.0
富安达,fixed_income_plus,20250331,9.5846,0.0,0.0,0.0
富安达,fixed_income_plus,20250630,9.5846,0.0,0.0,0.0
富荣,fixed_income_plus,20241231,1.0827,0.0,0.0,0.0
富荣,fixed_income_plus,20250331,1.0827,0.0,0.0,0.0
富荣,fixed_income_plus,20250630,1.0827,0.0,0.0,0.0
尚正,fixed_income_plus,20241231,27.9363,0.0,0.0,0.0
尚正,fixed_income_plus,20250331,27.9363,0.0,0.0,0.0
尚正,fixed_income_plus,20250630,27.9363,0.0,0.0,0.0
山证资管,fixed_income_plus,20241231,0.4224,0.0,0.0,0.0
山证资管,fixed_income_plus,20250331,0.4224,0.0,0.0,0.0
山证资管,fixed_income_plus,20250630,0.4224,0.0,0.0,0.0
工银瑞信,fixed_income_plus,20241231,305.0,0.0,0.0,0.0
工银瑞信,fixed_income_plus,20250331,323.5,0.0,0.0,0.0
工银瑞信,fixed_income_plus,20250630,342.1477,0.0,5.0,32.0
平安,fixed_income_plus,20241231,151.0,0.0,0.0,0.0
平安,fixed_income_plus,20250331,223.0,0.0,0.0,0.0
平安,fixed_income_plus,20250630,295.281,22.0,3.0,99.0
广发,fixed_income_plus,20241231,517.0,0.0,0.0,0.0
广发,fixed_income_plus,20250331,572.0,0.0,0.0,0.0
广发,fixed_income_plus,20250630,627.3865,0.0,12.0,95.0
广发资管,fixed_income_plus,20241231,5.8521,0.0,0.0,0.0
广发资管,fixed_income_plus,20250331,5.8521,0.0,0.0,0.0
广发资管,fixed_income_plus,20250630,5.8521,0.0,0.0,0.0
建信,fixed_income_plus,20241231,74.8302,0.0,0.0,0.0
建信,fixed_income_plus,20250331,74.8302,0.0,0.0,0.0
建信,fixed_income_plus,20250630,74.8302,0.0,0.0,0.0
弘毅远方,fixed_income_plus,20241231,0.4314,0.0,0.0,0.0
弘毅远方,fixed_income_plus,20250331,0.4314,0.0,0.0,0.0
弘毅远方,fixed_income_plus,20250630,0.4314,0.0,0.0,0.0
德邦,fixed_income_plus,20241231,1.2034,0.0,0.0,0.0
德邦,fixed_income_plus,20250331,1.2034,0.0,0.0,0.0
德邦,fixed_income_plus,20250630,1.2034,0.0,0.0,0.0
恒生前海,fixed_income_plus,20241231,31.9322,0.0,0.0,0.0
恒生前海,fixed_income_plus,20250331,31.9322,0.0,0.0,0.0
恒生前海,fixed_income_plus,20250630,31.9322,0.0,0.0,0.0
恒越,fixed_income_plus,20241231,2.6163,0.0,0.0,0.0
恒越,fixed_income_plus,20250331,2.6163,0.0,0.0,0.0
恒越,fixed_income_plus,20250630,2.6163,0.0,0.0,0.0
惠升,fixed_income_plus,20241231,44.2359,0.0,0.0,0.0
惠升,fixed_income_plus,20250331,44.2359,0.0,0.0,0.0
惠升,fixed_income_plus,20250630,44.2359,0.0,0.0,0.0
招商,fixed_income_plus,20241231,626.0,0.0,0.0,0.0
招商,fixed_income_plus,20250331,582.5,0.0,0.0,0.0
招商,fixed_income_plus,20250630,539.4047,0.0,9.0,-104.0
招商资管,fixed_income_plus,20241231,1.7224,0.0,0.0,0.0
招商资管,fixed_income_plus,20250331,1.7224,0.0,0.0,0.0
招商资管,fixed_income_plus,20250630,1.7224,0.0,0.0,0.0
摩根,fixed_income_plus,20241231,38.7843,0.0,0.0,0.0
摩根,fixed_income_plus,20250331,38.7843,0.0,0.0,0.0
摩根,fixed_income_plus,20250630,38.7843,0.0,0.0,0.0
摩根士丹利,fixed_income_plus,20241231,20.9692,0.0,0.0,0.0
摩根士丹利,fixed_income_plus,20250331,20.9692,0.0,0.0,0.0
摩根士丹利,fixed_income_plus,20250630,20.9692,0.0,0.0,0.0
新华,fixed_income_plus,20241231,35.8593,0.0,0.0,0.0
新华,fixed_income_plus,20250331,35.8593,0.0,0.0,0.0
