company,category,date,aum,new_issue,nav_change,holding_sales
景顺长城,active_equity,20251231,1425.0,0.0,0.0,0.0
景顺长城,active_equity,20260331,1514.5,0.0,0.0,0.0
景顺长城,active_equity,20260630,1604.0,107.0,308.0,-235.0
永赢,active_equity,20251231,1143.0,0.0,0.0,0.0
永赢,active_equity,20260331,1490.0,0.0,0.0,0.0
永赢,active_equity,20260630,1837.0,90.0,401.0,203.0
汇添富,active_equity,20251231,1716.0,0.0,0.0,0.0
汇添富,active_equity,20260331,1926.0,0.0,0.0,0.0
汇添富,active_equity,20260630,2136.0,37.0,519.0,-136.0
诺安,active_equity,20251231,465.0,0.0,0.0,0.0
诺安,active_equity,20260331,537.5,0.0,0.0,0.0
诺安,active_equity,20260630,610.0,49.0,181.0,-85.0
财通,active_equity,20251231,134.0,0.0,0.0,0.0
财通,active_equity,20260331,476.5,0.0,0.0,0.0
财通,active_equity,20260630,819.0,18.0,158.0,509.0
银华,active_equity,20251231,738.0,0.0,0.0,0.0
银华,active_equity,20260331,855.5,0.0,0.0,0.0
银华,active_equity,20260630,973.0,60.0,230.0,-55.0
鹏华,active_equity,20251231,853.0,0.0,0.0,0.0
鹏华,active_equity,20260331,867.0,0.0,0.0,0.0
鹏华,active_equity,20260630,881.0,26.0,93.0,-91.0
__industry__,fixed_income,20251231,90027.088671,0.0,0.0,0.0
__industry__,fixed_income,20260331,84513.946934,0.0,0.0,0.0
__industry__,fixed_income,20260630,93633.614037,301.716043,1277.449578,2027.359745
上银,fixed_income,20251231,1605.0,0.0,0.0,0.0
上银,fixed_income,20260331,1594.0,0.0,0.0,0.0
上银,fixed_income,20260630,1583.0,0.0,27.0,-50.0
中加,fixed_income,20251231,1311.0,0.0,0.0,0.0
中加,fixed_income,20260331,1354.5,0.0,0.0,0.0
中加,fixed_income,20260630,1398.0,0.0,18.0,68.0
中银,fixed_income,20251231,2316.0,0.0,0.0,0.0
中银,fixed_income,20260331,1991.0,0.0,0.0,0.0
中银,fixed_income,20260630,1666.0,2.0,28.0,-681.0
兴业,fixed_income,20251231,2146.0,0.0,0.0,0.0
兴业,fixed_income,20260331,2146.0,0.0,0.0,0.0
兴业,fixed_income,20260630,2146.0,0.0,30.0,-30.0
兴证全球,fixed_income,20251231,1296.0,0.0,0.0,0.0
兴证全球,fixed_income,20260331,1536.5,0.0,0.0,0.0
兴证全球,fixed_income,20260630,1777.0,0.0,24.0,457.0
农银汇理,fixed_income,20251231,1004.0,0.0,0.0,0.0
农银汇理,fixed_income,20260331,1047.0,0.0,0.0,0.0
农银汇理,fixed_income,20260630,1090.0,37.0,14.0,94.0
华夏,fixed_income,20251231,2134.0,0.0,0.0,0.0
华夏,fixed_income,20260331,2351.5,0.0,0.0,0.0
华夏,fixed_income,20260630,2569.0,11.0,33.0,393.0
华安,fixed_income,20251231,1353.0,0.0,0.0,0.0
华安,fixed_income,20260331,1351.5,0.0,0.0,0.0
华安,fixed_income,20260630,1350.0,0.0,20.0,-24.0
南方,fixed_income,20251231,2218.0,0.0,0.0,0.0
南方,fixed_income,20260331,2353.0,0.0,0.0,0.0
南方,fixed_income,20260630,2488.0,0.0,34.0,254.0
博时,fixed_income,20251231,2957.0,0.0,0.0,0.0
博时,fixed_income,20260331,2850.5,0.0,0.0,0.0
博时,fixed_income,20260630,2744.0,0.0,40.0,-197.0
嘉实,fixed_income,20251231,2859.0,0.0,0.0,0.0
嘉实,fixed_income,20260331,2696.0,0.0,0.0,0.0
嘉实,fixed_income,20260630,2533.0,0.0,36.0,-325.0
国寿安保,fixed_income,20251231,1416.0,0.0,0.0,0.0
国寿安保,fixed_income,20260331,1340.0,0.0,0.0,0.0
国寿安保,fixed_income,20260630,1264.0,0.0,19.0,14.0
国泰,fixed_income,20251231,1841.0,0.0,0.0,0.0
国泰,fixed_income,20260331,1913.5,0.0,0.0,0.0
国泰,fixed_income,20260630,1986.0,0.0,25.0,73.0
天弘,fixed_income,20251231,2049.0,0.0,0.0,0.0
天弘,fixed_income,20260331,2153.0,0.0,0.0,0.0
天弘,fixed_income,20260630,2257.0,2.0,27.0,181.0
富国,fixed_income,20251231,2777.0,0.0,0.0,0.0
富国,fixed_income,20260331,3055.0,0.0,0.0,0.0
富国,fixed_income,20260630,3333.0,0.0,43.0,512.0
工银瑞信,fixed_income,20251231,2195.0,0.0,0.0,0.0
工银瑞信,fixed_income,20260331,2290.5,0.0,0.0,0.0
工银瑞信,fixed_income,20260630,2386.0,12.0,32.0,147.0
平安,fixed_income,20251231,1478.0,0.0,0.0,0.0
平安,fixed_income,20260331,1596.5,0.0,0.0,0.0
平安,fixed_income,20260630,1715.0,0.0,20.0,201.0
广发,fixed_income,20251231,3244.0,0.0,0.0,0.0
广发,fixed_income,20260331,3592.0,0.0,0.0,0.0
广发,fixed_income,20260630,3940.0,3.0,55.0,601.0
建信,fixed_income,20251231,1437.0,0.0,0.0,0.0
建信,fixed_income,20260331,1355.5,0.0,0.0,0.0
建信,fixed_income,20260630,1274.0,0.0,19.0,-182.0
招商,fixed_income,20251231,2966.0,0.0,0.0,0.0
招商,fixed_income,20260331,2982.5,0.0,0.0,0.0
招商,fixed_income,20260630,2999.0,0.0,40.0,68.0
易方达,fixed_income,20251231,2230.0,0.0,0.0,0.0
易方达,fixed_income,20260331,2578.0,0.0,0.0,0.0
易方达,fixed_income,20260630,2926.0,0.0,32.0,664.0
景顺长城,fixed_income,20251231,1548.0,0.0,0.0,0.0
景顺长城,fixed_income,20260331,1686.5,0.0,0.0,0.0
景顺长城,fixed_income,20260630,1825.0,0.0,23.0,338.0
永赢,fixed_income,20251231,2110.0,0.0,0.0,0.0
永赢,fixed_income,20260331,2231.0,0.0,0.0,0.0
永赢,fixed_income,20260630,2352.0,0.0,35.0,212.0
汇添富,fixed_income,20251231,2000.0,0.0,0.0,0.0
汇添富,fixed_income,20260331,2067.0,0.0,0.0,0.0
汇添富,fixed_income,20260630,2134.0,3.0,27.0,116.0
浦银安盛,fixed_income,20251231,1311.0,0.0,0.0,0.0
浦银安盛,fixed_income,20260331,1341.0,0.0,0.0,0.0
浦银安盛,fixed_income,20260630,1371.0,0.0,19.0,41.0
海富通,fixed_income,20251231,1584.0,0.0,0.0,0.0
海富通,fixed_income,20260331,1797.5,0.0,0.0,0.0
海富通,fixed_income,20260630,2011.0,2.0,18.0,419.0
鑫元,fixed_income,20251231,1296.0,0.0,0.0,0.0
鑫元,fixed_income,20260331,1279.0,0.0,0.0,0.0
鑫元,fixed_income,20260630,1262.0,2.0,18.0,-53.0
银华,fixed_income,20251231,1191.0,0.0,0.0,0.0
银华,fixed_income,20260331,1224.5,0.0,0.0,0.0
银华,fixed_income,20260630,1258.0,0.0,16.0,59.0
长城,fixed_income,20251231,1098.0,0.0,0.0,0.0
长城,fixed_income,20260331,1139.0,0.0,0.0,0.0
长城,fixed_income,20260630,1180.0,0.0,16.0,67.0
鹏华,fixed_income,20251231,2762.0,0.0,0.0,0.0
鹏华,fixed_income,20260331,2786.0,0.0,0.0,0.0
鹏华,fixed_income,20260630,2810.0,11.0,37.0,1.0
__industry__,fixed_income_plus,20251231,25343.96214,0.0,0.0,0.0
__industry__,fixed_income_plus,20260331,30823.713269,0.0,0.0,0.0
__industry__,fixed_income_plus,20260630,34791.050187,1336.286427,767.254552,7343.547069
东方红,fixed_income_plus,20251231,388.0,0.0,0.0,0.0
东方红,fixed_income_plus,20260331,365.0,0.0,0.0,0.0
东方红,fixed_income_plus,20260630,342.0,34.0,0.0,-80.0
中欧,fixed_income_plus,20251231,1055.0,0.0,0.0,0.0
中欧,fixed_income_plus,20260331,1085.0,0.0,0.0,0.0
中欧,fixed_income_plus,20260630,1115.0,49.0,18.0,-9.0
中邮,fixed_income_plus,20251231,301.0,0.0,0.0,0.0
中邮,fixed_income_plus,20260331,378.0,0.0,0.0,0.0
中邮,fixed_income_plus,20260630,455.0,14.0,9.0,131.0
中银,fixed_income_plus,20251231,694.0,0.0,0.0,0.0
中银,fixed_income_plus,20260331,717.5,0.0,0.0,0.0
中银,fixed_income_plus,20260630,741.0,36.0,9.0,3.0
交银施罗德,fixed_income_plus,20251231,281.0,0.0,0.0,0.0
交银施罗德,fixed_income_plus,20260331,361.5,0.0,0.0,0.0
交银施罗德,fixed_income_plus,20260630,442.0,11.0,10.0,138.0
兴业,fixed_income_plus,20251231,391.0,0.0,0.0,0.0
兴业,fixed_income_plus,20260331,475.5,0.0,0.0,0.0
兴业,fixed_income_plus,20260630,560.0,20.0,18.0,131.0
兴证全球,fixed_income_plus,20251231,262.0,0.0,0.0,0.0
兴证全球,fixed_income_plus,20260331,316.5,0.0,0.0,0.0
兴证全球,fixed_income_plus,20260630,371.0,71.0,5.0,34.0
华商,fixed_income_plus,20251231,457.0,0.0,0.0,0.0
华商,fixed_income_plus,20260331,733.5,0.0,0.0,0.0
华商,fixed_income_plus,20260630,1010.0,0.0,43.0,510.0
华夏,fixed_income_plus,20251231,815.0,0.0,0.0,0.0
华夏,fixed_income_plus,20260331,915.5,0.0,0.0,0.0
华夏,fixed_income_plus,20260630,1016.0,28.0,33.0,139.0
华泰保兴,fixed_income_plus,20251231,274.0,0.0,0.0,0.0
华泰保兴,fixed_income_plus,20260331,334.5,0.0,0.0,0.0
华泰保兴,fixed_income_plus,20260630,395.0,22.0,3.0,87.0
南方,fixed_income_plus,20251231,655.0,0.0,0.0,0.0
南方,fixed_income_plus,20260331,1122.5,0.0,0.0,0.0
南方,fixed_income_plus,20260630,1590.0,181.0,48.0,670.0
博时,fixed_income_plus,20251231,1220.0,0.0,0.0,0.0
博时,fixed_income_plus,20260331,1304.0,0.0,0.0,0.0
博时,fixed_income_plus,20260630,1388.0,0.0,44.0,124.0
嘉实,fixed_income_plus,20251231,386.0,0.0,0.0,0.0
嘉实,fixed_income_plus,20260331,552.0,0.0,0.0,0.0
嘉实,fixed_income_plus,20260630,718.0,17.0,23.0,254.0
国寿安保,fixed_income_plus,20251231,241.0,0.0,0.0,0.0
国寿安保,fixed_income_plus,20260331,338.5,0.0,0.0,0.0
国寿安保,fixed_income_plus,20260630,436.0,0.0,10.0,2.0
大成,fixed_income_plus,20251231,239.0,0.0,0.0,0.0
大成,fixed_income_plus,20260331,341.0,0.0,0.0,0.0
大成,fixed_income_plus,20260630,443.0,13.0,6.0,177.0
天弘,fixed_income_plus,20251231,549.0,0.0,0.0,0.0
天弘,fixed_income_plus,20260331,553.5,0.0,0.0,0.0
天弘,fixed_income_plus,20260630,558.0,59.0,4.0,-56.0
安信,fixed_income_plus,20251231,383.0,0.0,0.0,0.0
安信,fixed_income_plus,20260331,462.0,0.0,0.0,0.0
安信,fixed_income_plus,20260630,541.0,49.0,5.0,106.0
富国,fixed_income_plus,20251231,1282.0,0.0,0.0,0.0
富国,fixed_income_plus,20260331,1643.0,0.0,0.0,0.0
富国,fixed_income_plus,20260630,2004.0,19.0,43.0,659.0
工银瑞信,fixed_income_plus,20251231,445.0,0.0,0.0,0.0
工银瑞信,fixed_income_plus,20260331,509.5,0.0,0.0,0.0
工银瑞信,fixed_income_plus,20260630,574.0,6.0,1.0,121.0
平安,fixed_income_plus,20251231,409.0,0.0,0.0,0.0
平安,fixed_income_plus,20260331,479.0,0.0,0.0,0.0
平安,fixed_income_plus,20260630,549.0,28.0,12.0,115.0
广发,fixed_income_plus,20251231,993.0,0.0,0.0,0.0
广发,fixed_income_plus,20260331,981.0,0.0,0.0,0.0
广发,fixed_income_plus,20260630,969.0,5.0,11.0,-2.0
招商,fixed_income_plus,20251231,951.0,0.0,0.0,0.0
招商,fixed_income_plus,20260331,1104.0,0.0,0.0,0.0
招商,fixed_income_plus,20260630,1257.0,4.0,16.0,212.0
易方达,fixed_income_plus,20251231,2295.0,0.0,0.0,0.0
易方达,fixed_income_plus,20260331,2752.0,0.0,0.0,0.0
易方达,fixed_income_plus,20260630,3209.0,66.0,70.0,779.0
景顺长城,fixed_income_plus,20251231,2160.0,0.0,0.0,0.0
景顺长城,fixed_income_plus,20260331,2668.5,0.0,0.0,0.0
景顺长城,fixed_income_plus,20260630,3177.0,28.0,77.0,826.0
永赢,fixed_income_plus,20251231,727.0,0.0,0.0,0.0
永赢,fixed_income_plus,20260331,745.0,0.0,0.0,0.0
永赢,fixed_income_plus,20260630,763.0,12.0,34.0,-15.0
汇添富,fixed_income_plus,20251231,1095.0,0.0,0.0,0.0
汇添富,fixed_income_plus,20260331,1435.5,0.0,0.0,0.0
汇添富,fixed_income_plus,20260630,1776.0,11.0,47.0,611.0
睿远,fixed_income_plus,20251231,236.0,0.0,0.0,0.0
睿远,fixed_income_plus,20260331,262.5,0.0,0.0,0.0
睿远,fixed_income_plus,20260630,289.0,0.0,2.0,51.0
西部利得,fixed_income_plus,20251231,222.0,0.0,0.0,0.0
西部利得,fixed_income_plus,20260331,307.5,0.0,0.0,0.0
西部利得,fixed_income_plus,20260630,393.0,20.0,6.0,131.0
银华,fixed_income_plus,20251231,343.0,0.0,0.0,0.0
银华,fixed_income_plus,20260331,382.0,0.0,0.0,0.0
银华,fixed_income_plus,20260630,421.0,25.0,6.0,47.0
鹏华,fixed_income_plus,20251231,783.0,0.0,0.0,0.0
鹏华,fixed_income_plus,20260331,1130.0,0.0,0.0,0.0
鹏华,fixed_income_plus,20260630,1477.0,25.0,45.0,623.0
__industry__,fof,20251231,2440.621418,0.0,0.0,0.0
__industry__,fof,20260331,3249.214134,0.0,0.0,0.0
__industry__,fof,20260630,3357.955589,1177.424451,131.84846,-391.93874
万家,fof,20251231,11.0,0.0,0.0,0.0
万家,fof,20260331,26.0,0.0,0.0,0.0
万家,fof,20260630,41.0,35.0,1.0,-6.0
东方红,fof,20251231,80.0,0.0,0.0,0.0
东方红,fof,20260331,58.0,0.0,0.0,0.0
东方红,fof,20260630,36.0,3.0,2.0,-50.0
中欧,fof,20251231,164.0,0.0,0.0,0.0
中欧,fof,20260331,186.5,0.0,0.0,0.0
中欧,fof,20260630,209.0,113.0,-1.0,-65.0
中银,fof,20251231,12.0,0.0,0.0,0.0
中银,fof,20260331,17.5,0.0,0.0,0.0
中银,fof,20260630,23.0,0.0,1.0,11.0
交银施罗德,fof,20251231,71.0,0.0,0.0,0.0
交银施罗德,fof,20260331,83.0,0.0,0.0,0.0
交银施罗德,fof,20260630,95.0,36.0,9.0,-20.0
兴证全球,fof,20251231,186.0,0.0,0.0,0.0
兴证全球,fof,20260331,229.0,0.0,0.0,0.0
兴证全球,fof,20260630,272.0,73.0,13.0,-1.0
农银汇理,fof,20251231,7.0,0.0,0.0,0.0
农银汇理,fof,20260331,15.5,0.0,0.0,0.0
农银汇理,fof,20260630,24.0,18.0,1.0,-2.0
华夏,fof,20251231,124.0,0.0,0.0,0.0
华夏,fof,20260331,148.5,0.0,0.0,0.0
华夏,fof,20260630,173.0,13.0,8.0,30.0
华安,fof,20251231,80.0,0.0,0.0,0.0
华安,fof,20260331,70.0,0.0,0.0,0.0
华安,fof,20260630,60.0,12.0,4.0,-36.0
华泰柏瑞,fof,20251231,58.0,0.0,0.0,0.0
华泰柏瑞,fof,20260331,40.0,0.0,0.0,0.0
华泰柏瑞,fof,20260630,22.0,0.0,0.0,-37.0
南方,fof,20251231,80.0,0.0,0.0,0.0
南方,fof,20260331,120.5,0.0,0.0,0.0
南方,fof,20260630,161.0,36.0,4.0,41.0
博时,fof,20251231,51.0,0.0,0.0,0.0
博时,fof,20260331,74.5,0.0,0.0,0.0
博时,fof,20260630,98.0,71.0,1.0,-26.0
嘉实,fof,20251231,32.0,0.0,0.0,0.0
嘉实,fof,20260331,28.0,0.0,0.0,0.0
嘉实,fof,20260630,24.0,0.0,2.0,-9.0
国泰,fof,20251231,130.0,0.0,0.0,0.0
国泰,fof,20260331,128.5,0.0,0.0,0.0
国泰,fof,20260630,127.0,7.0,2.0,-12.0
国泰海通资管,fof,20251231,18.0,0.0,0.0,0.0
国泰海通资管,fof,20260331,24.0,0.0,0.0,0.0
国泰海通资管,fof,20260630,30.0,16.0,2.0,-6.0
天弘,fof,20251231,18.0,0.0,0.0,0.0
天弘,fof,20260331,25.5,0.0,0.0,0.0
天弘,fof,20260630,33.0,20.0,1.0,-6.0
富国,fof,20251231,196.0,0.0,0.0,0.0
富国,fof,20260331,214.5,0.0,0.0,0.0
富国,fof,20260630,233.0,84.0,6.0,-54.0
工银瑞信,fof,20251231,61.0,0.0,0.0,0.0
工银瑞信,fof,20260331,85.0,0.0,0.0,0.0
工银瑞信,fof,20260630,109.0,46.0,3.0,-1.0
平安,fof,20251231,91.0,0.0,0.0,0.0
平安,fof,20260331,81.5,0.0,0.0,0.0
平安,fof,20260630,72.0,14.0,1.0,-33.0
广发,fof,20251231,175.0,0.0,0.0,0.0
广发,fof,20260331,216.5,0.0,0.0,0.0
广发,fof,20260630,258.0,121.0,7.0,-45.0
建信,fof,20251231,20.0,0.0,0.0,0.0
建信,fof,20260331,34.0,0.0,0.0,0.0
建信,fof,20260630,48.0,17.0,2.0,10.0
招商,fof,20251231,73.0,0.0,0.0,0.0
招商,fof,20260331,107.0,0.0,0.0,0.0
招商,fof,20260630,141.0,57.0,3.0,7.0
摩根,fof,20251231,21.0,0.0,0.0,0.0
摩根,fof,20260331,22.5,0.0,0.0,0.0
摩根,fof,20260630,24.0,19.0,0.0,-16.0
易方达,fof,20251231,211.0,0.0,0.0,0.0
易方达,fof,20260331,289.5,0.0,0.0,0.0
易方达,fof,20260630,368.0,140.0,32.0,-15.0
景顺长城,fof,20251231,60.0,0.0,0.0,0.0
景顺长城,fof,20260331,91.5,0.0,0.0,0.0
景顺长城,fof,20260630,123.0,86.0,1.0,-24.0
民生加银,fof,20251231,44.0,0.0,0.0,0.0
民生加银,fof,20260331,43.5,0.0,0.0,0.0
民生加银,fof,20260630,43.0,6.0,2.0,-9.0
汇添富,fof,20251231,54.0,0.0,0.0,0.0
汇添富,fof,20260331,60.5,0.0,0.0,0.0
汇添富,fof,20260630,67.0,23.0,11.0,-20.0
浦银安盛,fof,20251231,50.0,0.0,0.0,0.0
浦银安盛,fof,20260331,58.5,0.0,0.0,0.0
浦银安盛,fof,20260630,67.0,20.0,2.0,-6.0
金鹰,fof,20251231,3.0,0.0,0.0,0.0
金鹰,fof,20260331,16.0,0.0,0.0,0.0
金鹰,fof,20260630,29.0,0.0,0.0,26.0
银华,fof,20251231,37.0,0.0,0.0,0.0
银华,fof,20260331,47.5,0.0,0.0,0.0
银华,fof,20260630,58.0,11.0,1.0,10.0
__industry__,money,20251231,150104.173287,0.0,0.0,0.0
__industry__,money,20260331,155839.024942,0.0,0.0,0.0
__industry__,money,20260630,156235.889349,0.0,804.064981,5327.651081
万家,money,20251231,4435.0,0.0,0.0,0.0
万家,money,20260331,4568.0,0.0,0.0,0.0
万家,money,20260630,4701.0,0.0,24.0,242.0
中欧,money,20251231,2644.0,0.0,0.0,0.0
中欧,money,20260331,2734.5,0.0,0.0,0.0
中欧,money,20260630,2825.0,0.0,15.0,167.0
中银,money,20251231,3962.0,0.0,0.0,0.0
中银,money,20260331,4249.0,0.0,0.0,0.0
中银,money,20260630,4536.0,0.0,21.0,553.0
交银施罗德,money,20251231,2773.0,0.0,0.0,0.0
交银施罗德,money,20260331,2889.0,0.0,0.0,0.0
交银施罗德,money,20260630,3005.0,0.0,14.0,218.0
兴业,money,20251231,1940.0,0.0,0.0,0.0
兴业,money,20260331,2260.5,0.0,0.0,0.0
兴业,money,20260630,2581.0,0.0,11.0,630.0
兴证全球,money,20251231,4458.0,0.0,0.0,0.0
兴证全球,money,20260331,4599.5,0.0,0.0,0.0
兴证全球,money,20260630,4741.0,0.0,25.0,257.0
华夏,money,20251231,7114.0,0.0,0.0,0.0
华夏,money,20260331,7384.0,0.0,0.0,0.0
华夏,money,20260630,7654.0,0.0,38.0,502.0
华安,money,20251231,2840.0,0.0,0.0,0.0
华安,money,20260331,2905.0,0.0,0.0,0.0
华安,money,20260630,2970.0,0.0,15.0,114.0
华宝,money,20251231,1863.0,0.0,0.0,0.0
华宝,money,20260331,1862.0,0.0,0.0,0.0
华宝,money,20260630,1861.0,0.0,9.0,-11.0
华泰柏瑞,money,20251231,1112.0,0.0,0.0,0.0
华泰柏瑞,money,20260331,1112.0,0.0,0.0,0.0
华泰柏瑞,money,20260630,1112.0,0.0,0.0,0.0
南方,money,20251231,6385.0,0.0,0.0,0.0
南方,money,20260331,6614.0,0.0,0.0,0.0
南方,money,20260630,6843.0,0.0,34.0,424.0
博时,money,20251231,4645.0,0.0,0.0,0.0
博时,money,20260331,4716.0,0.0,0.0,0.0
博时,money,20260630,4787.0,0.0,26.0,116.0
嘉实,money,20251231,3652.0,0.0,0.0,0.0
嘉实,money,20260331,3756.5,0.0,0.0,0.0
嘉实,money,20260630,3861.0,0.0,20.0,189.0
国寿安保,money,20251231,1641.0,0.0,0.0,0.0
国寿安保,money,20260331,1690.5,0.0,0.0,0.0
国寿安保,money,20260630,1740.0,0.0,9.0,91.0
国泰,money,20251231,3231.0,0.0,0.0,0.0
国泰,money,20260331,3174.0,0.0,0.0,0.0
国泰,money,20260630,3117.0,0.0,18.0,-132.0
大成,money,20251231,1793.0,0.0,0.0,0.0
大成,money,20260331,1923.0,0.0,0.0,0.0
大成,money,20260630,2053.0,0.0,10.0,250.0
天弘,money,20251231,8277.0,0.0,0.0,0.0
天弘,money,20260331,7848.0,0.0,0.0,0.0
天弘,money,20260630,7419.0,0.0,40.0,-898.0
富国,money,20251231,4636.0,0.0,0.0,0.0
富国,money,20260331,4576.0,0.0,0.0,0.0
富国,money,20260630,4516.0,0.0,26.0,-146.0
工银瑞信,money,20251231,4221.0,0.0,0.0,0.0
工银瑞信,money,20260331,4433.0,0.0,0.0,0.0
工银瑞信,money,20260630,4645.0,0.0,21.0,402.0
平安,money,20251231,4377.0,0.0,0.0,0.0
平安,money,20260331,4387.5,0.0,0.0,0.0
平安,money,20260630,4398.0,0.0,26.0,-5.0
广发,money,20251231,6480.0,0.0,0.0,0.0
广发,money,20260331,6719.0,0.0,0.0,0.0
广发,money,20260630,6958.0,0.0,34.0,444.0
建信,money,20251231,7670.0,0.0,0.0,0.0
建信,money,20260331,7682.5,0.0,0.0,0.0
建信,money,20260630,7695.0,0.0,45.0,-20.0
招商,money,20251231,3724.0,0.0,0.0,0.0
招商,money,20260331,3728.0,0.0,0.0,0.0
招商,money,20260630,3732.0,0.0,19.0,-11.0
易方达,money,20251231,7527.0,0.0,0.0,0.0
易方达,money,20260331,7558.5,0.0,0.0,0.0
易方达,money,20260630,7590.0,0.0,40.0,23.0
景顺长城,money,20251231,1945.0,0.0,0.0,0.0
景顺长城,money,20260331,2067.0,0.0,0.0,0.0
景顺长城,money,20260630,2189.0,0.0,10.0,234.0
永赢,money,20251231,2003.0,0.0,0.0,0.0
永赢,money,20260331,2078.5,0.0,0.0,0.0
永赢,money,20260630,2154.0,0.0,13.0,138.0
汇添富,money,20251231,4466.0,0.0,0.0,0.0
汇添富,money,20260331,4535.5,0.0,0.0,0.0
汇添富,money,20260630,4605.0,0.0,23.0,117.0
浦银安盛,money,20251231,2003.0,0.0,0.0,0.0
浦银安盛,money,20260331,2014.5,0.0,0.0,0.0
浦银安盛,money,20260630,2026.0,0.0,11.0,12.0
银华,money,20251231,3467.0,0.0,0.0,0.0
银华,money,20260331,3510.0,0.0,0.0,0.0
银华,money,20260630,3553.0,0.0,19.0,68.0
